"model","scenario","ensemble","month","decade","decadal.mean"
"ACCESS1","historical","r1i1p1",10,"1960",0.0888738150205846
"ACCESS1","historical","r1i1p1",10,"1970",0.0793476825680828
"ACCESS1","historical","r1i1p1",10,"1980",0.0759785161028305
"ACCESS1","historical","r1i1p1",10,"1990",0.0831826792670972
"ACCESS1","historical","r1i1p1",10,"2000",0.086992688279097
"ACCESS1","historical","r1i1p1",10,"2010",0.0751075799249038
"ACCESS1","historical","r1i1p1",11,"1960",0.0854366562958748
"ACCESS1","historical","r1i1p1",11,"1970",0.0845128104378268
"ACCESS1","historical","r1i1p1",11,"1980",0.0789738114205809
"ACCESS1","historical","r1i1p1",11,"1990",0.0823669425725282
"ACCESS1","historical","r1i1p1",11,"2000",0.0733843702013303
"ACCESS1","historical","r1i1p1",11,"2010",0.0913724042857738
"ACCESS1","historical","r1i1p1",12,"1960",0.107355292806891
"ACCESS1","historical","r1i1p1",12,"1970",0.116675260801333
"ACCESS1","historical","r1i1p1",12,"1980",0.100580618962602
"ACCESS1","historical","r1i1p1",12,"1990",0.102142297606417
"ACCESS1","historical","r1i1p1",12,"2000",0.102502350604929
"ACCESS1","historical","r1i1p1",12,"2010",0.128915132549957
"ACCESS1","rcp45","r1i1p1",1,"2010",0.125098993577741
"ACCESS1","rcp45","r1i1p1",1,"2020",0.118418958769951
"ACCESS1","rcp45","r1i1p1",1,"2030",0.141487871303709
"ACCESS1","rcp45","r1i1p1",1,"2040",0.122228949554978
"ACCESS1","rcp45","r1i1p1",1,"2050",0.119946494369877
"ACCESS1","rcp45","r1i1p1",1,"2060",0.135926384296814
"ACCESS1","rcp45","r1i1p1",1,"2070",0.123633913054262
"ACCESS1","rcp45","r1i1p1",1,"2080",0.113207101613573
"ACCESS1","rcp45","r1i1p1",1,"2090",0.104519775125666
"ACCESS1","rcp45","r1i1p1",1,"2100",0.118005152696837
"ACCESS1","rcp45","r1i1p1",2,"2010",0.136541412978564
"ACCESS1","rcp45","r1i1p1",2,"2020",0.130796559994952
"ACCESS1","rcp45","r1i1p1",2,"2030",0.154033027623323
"ACCESS1","rcp45","r1i1p1",2,"2040",0.138444312395976
"ACCESS1","rcp45","r1i1p1",2,"2050",0.152097748325119
"ACCESS1","rcp45","r1i1p1",2,"2060",0.162087977433892
"ACCESS1","rcp45","r1i1p1",2,"2070",0.157011585961941
"ACCESS1","rcp45","r1i1p1",2,"2080",0.144394647089772
"ACCESS1","rcp45","r1i1p1",2,"2090",0.137328857552389
"ACCESS1","rcp45","r1i1p1",2,"2100",0.146351765492288
"ACCESS1","rcp45","r1i1p1",3,"2010",0.182457795188822
"ACCESS1","rcp45","r1i1p1",3,"2020",0.169703897613934
"ACCESS1","rcp45","r1i1p1",3,"2030",0.170637817609484
"ACCESS1","rcp45","r1i1p1",3,"2040",0.156481579946757
"ACCESS1","rcp45","r1i1p1",3,"2050",0.160643436131203
"ACCESS1","rcp45","r1i1p1",3,"2060",0.16058584578695
"ACCESS1","rcp45","r1i1p1",3,"2070",0.160019354658173
"ACCESS1","rcp45","r1i1p1",3,"2080",0.1587836459443
"ACCESS1","rcp45","r1i1p1",3,"2090",0.137223370102134
"ACCESS1","rcp45","r1i1p1",3,"2100",0.160472411909992
"ACCESS1","rcp45","r1i1p1",4,"2010",0.138756254755462
"ACCESS1","rcp45","r1i1p1",4,"2020",0.135889952588161
"ACCESS1","rcp45","r1i1p1",4,"2030",0.125530950294365
"ACCESS1","rcp45","r1i1p1",4,"2040",0.133157786380269
"ACCESS1","rcp45","r1i1p1",4,"2050",0.130306414907925
"ACCESS1","rcp45","r1i1p1",4,"2060",0.129387832706423
"ACCESS1","rcp45","r1i1p1",4,"2070",0.136958458380114
"ACCESS1","rcp45","r1i1p1",4,"2080",0.129934784338901
"ACCESS1","rcp45","r1i1p1",4,"2090",0.132087546203133
"ACCESS1","rcp45","r1i1p1",4,"2100",0.130010279350694
"ACCESS1","rcp45","r1i1p1",5,"2010",0.142096712906186
"ACCESS1","rcp45","r1i1p1",5,"2020",0.124865057088135
"ACCESS1","rcp45","r1i1p1",5,"2030",0.127309096017413
"ACCESS1","rcp45","r1i1p1",5,"2040",0.11814018423053
"ACCESS1","rcp45","r1i1p1",5,"2050",0.1388407921036
"ACCESS1","rcp45","r1i1p1",5,"2060",0.139039309453467
"ACCESS1","rcp45","r1i1p1",5,"2070",0.127357653849332
"ACCESS1","rcp45","r1i1p1",5,"2080",0.126773426180582
"ACCESS1","rcp45","r1i1p1",5,"2090",0.115094416929223
"ACCESS1","rcp45","r1i1p1",5,"2100",0.130903003465493
"ACCESS1","rcp45","r1i1p1",6,"2010",0.117646790484671
"ACCESS1","rcp45","r1i1p1",6,"2020",0.13477358264163
"ACCESS1","rcp45","r1i1p1",6,"2030",0.125356381875916
"ACCESS1","rcp45","r1i1p1",6,"2040",0.121294375342156
"ACCESS1","rcp45","r1i1p1",6,"2050",0.141936473589204
"ACCESS1","rcp45","r1i1p1",6,"2060",0.14003058408812
"ACCESS1","rcp45","r1i1p1",6,"2070",0.122475461218304
"ACCESS1","rcp45","r1i1p1",6,"2080",0.134962052865096
"ACCESS1","rcp45","r1i1p1",6,"2090",0.136142748132553
"ACCESS1","rcp45","r1i1p1",6,"2100",0.13149319028865
"ACCESS1","rcp45","r1i1p1",7,"2010",0.11326545882111
"ACCESS1","rcp45","r1i1p1",7,"2020",0.109176369267492
"ACCESS1","rcp45","r1i1p1",7,"2030",0.113071452646497
"ACCESS1","rcp45","r1i1p1",7,"2040",0.105761867237831
"ACCESS1","rcp45","r1i1p1",7,"2050",0.104899085351867
"ACCESS1","rcp45","r1i1p1",7,"2060",0.114465508413869
"ACCESS1","rcp45","r1i1p1",7,"2070",0.098809802418721
"ACCESS1","rcp45","r1i1p1",7,"2080",0.0897694239220396
"ACCESS1","rcp45","r1i1p1",7,"2090",0.0949464489701312
"ACCESS1","rcp45","r1i1p1",7,"2100",0.103669821655681
"ACCESS1","rcp45","r1i1p1",8,"2010",0.0658410667603884
"ACCESS1","rcp45","r1i1p1",8,"2020",0.0711132953245104
"ACCESS1","rcp45","r1i1p1",8,"2030",0.0787908427112729
"ACCESS1","rcp45","r1i1p1",8,"2040",0.0707214205153993
"ACCESS1","rcp45","r1i1p1",8,"2050",0.0672794451084844
"ACCESS1","rcp45","r1i1p1",8,"2060",0.0646382493052755
"ACCESS1","rcp45","r1i1p1",8,"2070",0.0665783725734924
"ACCESS1","rcp45","r1i1p1",8,"2080",0.0639364214914536
"ACCESS1","rcp45","r1i1p1",8,"2090",0.0672068734330868
"ACCESS1","rcp45","r1i1p1",8,"2100",0.0642347546922995
"ACCESS1","rcp45","r1i1p1",9,"2010",0.0698467201003691
"ACCESS1","rcp45","r1i1p1",9,"2020",0.0753397775942492
"ACCESS1","rcp45","r1i1p1",9,"2030",0.0775288093423237
"ACCESS1","rcp45","r1i1p1",9,"2040",0.0726121397248882
"ACCESS1","rcp45","r1i1p1",9,"2050",0.0755251568210137
"ACCESS1","rcp45","r1i1p1",9,"2060",0.0641929111474272
"ACCESS1","rcp45","r1i1p1",9,"2070",0.0626926338760304
"ACCESS1","rcp45","r1i1p1",9,"2080",0.0723393524119452
"ACCESS1","rcp45","r1i1p1",9,"2090",0.066192727219486
"ACCESS1","rcp45","r1i1p1",9,"2100",0.064465004838621
"ACCESS1","rcp45","r1i1p1",10,"2010",0.0799873808364968
"ACCESS1","rcp45","r1i1p1",10,"2020",0.091142287143292
"ACCESS1","rcp45","r1i1p1",10,"2030",0.0865768791143751
"ACCESS1","rcp45","r1i1p1",10,"2040",0.0778762207980244
"ACCESS1","rcp45","r1i1p1",10,"2050",0.0758932071737301
"ACCESS1","rcp45","r1i1p1",10,"2060",0.0923375251921446
"ACCESS1","rcp45","r1i1p1",10,"2070",0.0784578452628523
"ACCESS1","rcp45","r1i1p1",10,"2080",0.0833798354123683
"ACCESS1","rcp45","r1i1p1",10,"2090",0.0831425361859187
"ACCESS1","rcp45","r1i1p1",10,"2100",0.0778762643418998
"ACCESS1","rcp45","r1i1p1",11,"2010",0.0697672478654117
"ACCESS1","rcp45","r1i1p1",11,"2020",0.0695802850981641
"ACCESS1","rcp45","r1i1p1",11,"2030",0.0694771671717178
"ACCESS1","rcp45","r1i1p1",11,"2040",0.0743058703172327
"ACCESS1","rcp45","r1i1p1",11,"2050",0.0695758846400206
"ACCESS1","rcp45","r1i1p1",11,"2060",0.0764596977100322
"ACCESS1","rcp45","r1i1p1",11,"2070",0.0718798753316583
"ACCESS1","rcp45","r1i1p1",11,"2080",0.0677317033820714
"ACCESS1","rcp45","r1i1p1",11,"2090",0.0694178470435268
"ACCESS1","rcp45","r1i1p1",11,"2100",0.0649292287812556
"ACCESS1","rcp45","r1i1p1",12,"2010",0.0942558555018167
"ACCESS1","rcp45","r1i1p1",12,"2020",0.104762079264617
"ACCESS1","rcp45","r1i1p1",12,"2030",0.0941917280864876
"ACCESS1","rcp45","r1i1p1",12,"2040",0.100038897424818
"ACCESS1","rcp45","r1i1p1",12,"2050",0.0913328190568644
"ACCESS1","rcp45","r1i1p1",12,"2060",0.102497594165582
"ACCESS1","rcp45","r1i1p1",12,"2070",0.10165438117461
"ACCESS1","rcp45","r1i1p1",12,"2080",0.0901104818459287
"ACCESS1","rcp45","r1i1p1",12,"2090",0.101840906327651
"ACCESS1","rcp45","r1i1p1",12,"2100",0.0922532081028215
"ACCESS1","rcp85","r1i1p1",1,"2010",0.130553275019811
"ACCESS1","rcp85","r1i1p1",1,"2020",0.129761477856688
"ACCESS1","rcp85","r1i1p1",1,"2030",0.127782926723095
"ACCESS1","rcp85","r1i1p1",1,"2040",0.12798423578085
"ACCESS1","rcp85","r1i1p1",1,"2050",0.129522010685156
"ACCESS1","rcp85","r1i1p1",1,"2060",0.123821094639363
"ACCESS1","rcp85","r1i1p1",1,"2070",0.116411173903824
"ACCESS1","rcp85","r1i1p1",1,"2080",0.115656638477036
"ACCESS1","rcp85","r1i1p1",1,"2090",0.110663265151271
"ACCESS1","rcp85","r1i1p1",1,"2100",0.115850007733259
"ACCESS1","rcp85","r1i1p1",2,"2010",0.14558150840672
"ACCESS1","rcp85","r1i1p1",2,"2020",0.142334925577259
"ACCESS1","rcp85","r1i1p1",2,"2030",0.155628516681133
"ACCESS1","rcp85","r1i1p1",2,"2040",0.1550036328113
"ACCESS1","rcp85","r1i1p1",2,"2050",0.151273623684572
"ACCESS1","rcp85","r1i1p1",2,"2060",0.137650828390208
"ACCESS1","rcp85","r1i1p1",2,"2070",0.133448937795341
"ACCESS1","rcp85","r1i1p1",2,"2080",0.148022084833927
"ACCESS1","rcp85","r1i1p1",2,"2090",0.121135981901236
"ACCESS1","rcp85","r1i1p1",2,"2100",0.146611974720276
"ACCESS1","rcp85","r1i1p1",3,"2010",0.150969578039986
"ACCESS1","rcp85","r1i1p1",3,"2020",0.163330488155618
"ACCESS1","rcp85","r1i1p1",3,"2030",0.157378699215745
"ACCESS1","rcp85","r1i1p1",3,"2040",0.173170481625452
"ACCESS1","rcp85","r1i1p1",3,"2050",0.162791223302707
"ACCESS1","rcp85","r1i1p1",3,"2060",0.156021261056904
"ACCESS1","rcp85","r1i1p1",3,"2070",0.148210842488923
"ACCESS1","rcp85","r1i1p1",3,"2080",0.133938040080328
"ACCESS1","rcp85","r1i1p1",3,"2090",0.144006377767102
"ACCESS1","rcp85","r1i1p1",3,"2100",0.140008171517563
"ACCESS1","rcp85","r1i1p1",4,"2010",0.136468729535474
"ACCESS1","rcp85","r1i1p1",4,"2020",0.136486069525817
"ACCESS1","rcp85","r1i1p1",4,"2030",0.147061677088568
"ACCESS1","rcp85","r1i1p1",4,"2040",0.113522998751602
"ACCESS1","rcp85","r1i1p1",4,"2050",0.118203109529095
"ACCESS1","rcp85","r1i1p1",4,"2060",0.113780039304261
"ACCESS1","rcp85","r1i1p1",4,"2070",0.111577153151261
"ACCESS1","rcp85","r1i1p1",4,"2080",0.102999606988283
"ACCESS1","rcp85","r1i1p1",4,"2090",0.0923727249727324
"ACCESS1","rcp85","r1i1p1",4,"2100",0.108239855084729
"ACCESS1","rcp85","r1i1p1",5,"2010",0.122920837559826
"ACCESS1","rcp85","r1i1p1",5,"2020",0.137642365369098
"ACCESS1","rcp85","r1i1p1",5,"2030",0.133086938811177
"ACCESS1","rcp85","r1i1p1",5,"2040",0.12389529195068
"ACCESS1","rcp85","r1i1p1",5,"2050",0.119234122672836
"ACCESS1","rcp85","r1i1p1",5,"2060",0.131351775444425
"ACCESS1","rcp85","r1i1p1",5,"2070",0.141005244070364
"ACCESS1","rcp85","r1i1p1",5,"2080",0.111257538465615
"ACCESS1","rcp85","r1i1p1",5,"2090",0.101217351157946
"ACCESS1","rcp85","r1i1p1",5,"2100",0.122860227255292
"ACCESS1","rcp85","r1i1p1",6,"2010",0.142434573388042
"ACCESS1","rcp85","r1i1p1",6,"2020",0.134273190417137
"ACCESS1","rcp85","r1i1p1",6,"2030",0.12056494326632
"ACCESS1","rcp85","r1i1p1",6,"2040",0.124143868848106
"ACCESS1","rcp85","r1i1p1",6,"2050",0.124508644360464
"ACCESS1","rcp85","r1i1p1",6,"2060",0.126254564135947
"ACCESS1","rcp85","r1i1p1",6,"2070",0.133676788216293
"ACCESS1","rcp85","r1i1p1",6,"2080",0.119829180531535
"ACCESS1","rcp85","r1i1p1",6,"2090",0.140022977698694
"ACCESS1","rcp85","r1i1p1",6,"2100",0.109184340831554
"ACCESS1","rcp85","r1i1p1",7,"2010",0.127914345106191
"ACCESS1","rcp85","r1i1p1",7,"2020",0.110923649725096
"ACCESS1","rcp85","r1i1p1",7,"2030",0.101782166332843
"ACCESS1","rcp85","r1i1p1",7,"2040",0.121115545745381
"ACCESS1","rcp85","r1i1p1",7,"2050",0.100508272844238
"ACCESS1","rcp85","r1i1p1",7,"2060",0.0907524738941416
"ACCESS1","rcp85","r1i1p1",7,"2070",0.0985586546539524
"ACCESS1","rcp85","r1i1p1",7,"2080",0.0927313824035677
"ACCESS1","rcp85","r1i1p1",7,"2090",0.0782816214370342
"ACCESS1","rcp85","r1i1p1",7,"2100",0.0773141666866976
"ACCESS1","rcp85","r1i1p1",8,"2010",0.0807096332029445
"ACCESS1","rcp85","r1i1p1",8,"2020",0.0756386776729738
"ACCESS1","rcp85","r1i1p1",8,"2030",0.0772781576743981
"ACCESS1","rcp85","r1i1p1",8,"2040",0.0773571137874534
"ACCESS1","rcp85","r1i1p1",8,"2050",0.0723621343911934
"ACCESS1","rcp85","r1i1p1",8,"2060",0.0615567944355789
"ACCESS1","rcp85","r1i1p1",8,"2070",0.0701504093016657
"ACCESS1","rcp85","r1i1p1",8,"2080",0.061960570282926
"ACCESS1","rcp85","r1i1p1",8,"2090",0.0543709319135426
"ACCESS1","rcp85","r1i1p1",8,"2100",0.0416620922666662
"ACCESS1","rcp85","r1i1p1",9,"2010",0.0705842407426755
"ACCESS1","rcp85","r1i1p1",9,"2020",0.0716476779400248
"ACCESS1","rcp85","r1i1p1",9,"2030",0.0661516976950696
"ACCESS1","rcp85","r1i1p1",9,"2040",0.0708864117243392
"ACCESS1","rcp85","r1i1p1",9,"2050",0.0627776533397238
"ACCESS1","rcp85","r1i1p1",9,"2060",0.063707416193792
"ACCESS1","rcp85","r1i1p1",9,"2070",0.0714955536688545
"ACCESS1","rcp85","r1i1p1",9,"2080",0.0583301458199909
"ACCESS1","rcp85","r1i1p1",9,"2090",0.0580439306860427
"ACCESS1","rcp85","r1i1p1",9,"2100",0.0464839634679821
"ACCESS1","rcp85","r1i1p1",10,"2010",0.0886562934277841
"ACCESS1","rcp85","r1i1p1",10,"2020",0.0735854158213868
"ACCESS1","rcp85","r1i1p1",10,"2030",0.0776968009231039
"ACCESS1","rcp85","r1i1p1",10,"2040",0.0766997263731583
"ACCESS1","rcp85","r1i1p1",10,"2050",0.0693637715980608
"ACCESS1","rcp85","r1i1p1",10,"2060",0.0768414958915203
"ACCESS1","rcp85","r1i1p1",10,"2070",0.0860901401368059
"ACCESS1","rcp85","r1i1p1",10,"2080",0.0793567149392487
"ACCESS1","rcp85","r1i1p1",10,"2090",0.0757238536180509
"ACCESS1","rcp85","r1i1p1",10,"2100",0.0666709513262058
"ACCESS1","rcp85","r1i1p1",11,"2010",0.0735275619028523
"ACCESS1","rcp85","r1i1p1",11,"2020",0.0710183027620617
"ACCESS1","rcp85","r1i1p1",11,"2030",0.0703115285428926
"ACCESS1","rcp85","r1i1p1",11,"2040",0.0670984832602621
"ACCESS1","rcp85","r1i1p1",11,"2050",0.0704070663879337
"ACCESS1","rcp85","r1i1p1",11,"2060",0.0721103201362241
"ACCESS1","rcp85","r1i1p1",11,"2070",0.0678993392730113
"ACCESS1","rcp85","r1i1p1",11,"2080",0.0663769406905466
"ACCESS1","rcp85","r1i1p1",11,"2090",0.0698176244625764
"ACCESS1","rcp85","r1i1p1",11,"2100",0.0584448618117103
"ACCESS1","rcp85","r1i1p1",12,"2010",0.0841785177338648
"ACCESS1","rcp85","r1i1p1",12,"2020",0.0904345623259474
"ACCESS1","rcp85","r1i1p1",12,"2030",0.102157435558978
"ACCESS1","rcp85","r1i1p1",12,"2040",0.102483583239302
"ACCESS1","rcp85","r1i1p1",12,"2050",0.102269577209508
"ACCESS1","rcp85","r1i1p1",12,"2060",0.102388187576463
"ACCESS1","rcp85","r1i1p1",12,"2070",0.087930380333434
"ACCESS1","rcp85","r1i1p1",12,"2080",0.0912622498650339
"ACCESS1","rcp85","r1i1p1",12,"2090",0.0907639836865456
"ACCESS1","rcp85","r1i1p1",12,"2100",0.0838665962011191
"bcc","historical","r1i1p1",1,"1960",0.134090574871661
"bcc","historical","r1i1p1",1,"1970",0.145554660320343
"bcc","historical","r1i1p1",1,"1980",0.128973779944344
"bcc","historical","r1i1p1",1,"1990",0.118540812530772
"bcc","historical","r1i1p1",1,"2000",0.13467910704684
"bcc","historical","r1i1p1",1,"2010",0.117152893641841
"bcc","historical","r1i1p1",2,"1960",0.145712392394828
"bcc","historical","r1i1p1",2,"1970",0.155037017423616
"bcc","historical","r1i1p1",2,"1980",0.134412871141513
"bcc","historical","r1i1p1",2,"1990",0.14134875018846
"bcc","historical","r1i1p1",2,"2000",0.133858869638516
"bcc","historical","r1i1p1",2,"2010",0.133004991876982
"bcc","historical","r1i1p1",3,"1960",0.159791462315664
"bcc","historical","r1i1p1",3,"1970",0.161099597009094
"bcc","historical","r1i1p1",3,"1980",0.159938332228769
"bcc","historical","r1i1p1",3,"1990",0.165962781709399
"bcc","historical","r1i1p1",3,"2000",0.156468732649122
"bcc","historical","r1i1p1",3,"2010",0.161376616369647
"bcc","historical","r1i1p1",4,"1960",0.130672097658748
"bcc","historical","r1i1p1",4,"1970",0.136229911243302
"bcc","historical","r1i1p1",4,"1980",0.128045793137946
"bcc","historical","r1i1p1",4,"1990",0.132261260342752
"bcc","historical","r1i1p1",4,"2000",0.143351890304285
"bcc","historical","r1i1p1",4,"2010",0.139744442036572
"bcc","historical","r1i1p1",5,"1960",0.128636059911785
"bcc","historical","r1i1p1",5,"1970",0.146401054282164
"bcc","historical","r1i1p1",5,"1980",0.135127176679345
"bcc","historical","r1i1p1",5,"1990",0.125918699079816
"bcc","historical","r1i1p1",5,"2000",0.131263059660906
"bcc","historical","r1i1p1",5,"2010",0.132166771255759
"bcc","historical","r1i1p1",6,"1960",0.134997353532235
"bcc","historical","r1i1p1",6,"1970",0.136776150927824
"bcc","historical","r1i1p1",6,"1980",0.12274630548992
"bcc","historical","r1i1p1",6,"1990",0.13382274055034
"bcc","historical","r1i1p1",6,"2000",0.135224643042692
"bcc","historical","r1i1p1",6,"2010",0.146609752922838
"bcc","historical","r1i1p1",7,"1960",0.112537689261268
"bcc","historical","r1i1p1",7,"1970",0.11604067412772
"bcc","historical","r1i1p1",7,"1980",0.106109788739485
"bcc","historical","r1i1p1",7,"1990",0.108660144386976
"bcc","historical","r1i1p1",7,"2000",0.109421342815829
"bcc","historical","r1i1p1",7,"2010",0.112085760687274
"bcc","historical","r1i1p1",8,"1960",0.0820652170878627
"bcc","historical","r1i1p1",8,"1970",0.0829392673478087
"bcc","historical","r1i1p1",8,"1980",0.0774902907483499
"bcc","historical","r1i1p1",8,"1990",0.0767929435224745
"bcc","historical","r1i1p1",8,"2000",0.0716296627774283
"bcc","historical","r1i1p1",8,"2010",0.0833186272170204
"bcc","historical","r1i1p1",9,"1960",0.0753694043153884
"bcc","historical","r1i1p1",9,"1970",0.0806229131753316
"bcc","historical","r1i1p1",9,"1980",0.0760731102429974
"bcc","historical","r1i1p1",9,"1990",0.0751397424656739
"bcc","historical","r1i1p1",9,"2000",0.0722333547657031
"bcc","historical","r1i1p1",9,"2010",0.0745091114591662
"bcc","historical","r1i1p1",10,"1960",0.0838070348338163
"bcc","historical","r1i1p1",10,"1970",0.0831977172038267
"bcc","historical","r1i1p1",10,"1980",0.0850771058368295
"bcc","historical","r1i1p1",10,"1990",0.0771017467563444
"bcc","historical","r1i1p1",10,"2000",0.0781364583773437
"bcc","historical","r1i1p1",10,"2010",0.0859440090380107
"bcc","historical","r1i1p1",11,"1960",0.0833330745945846
"bcc","historical","r1i1p1",11,"1970",0.0838018609222834
"bcc","historical","r1i1p1",11,"1980",0.0846716761143824
"bcc","historical","r1i1p1",11,"1990",0.0776161598192724
"bcc","historical","r1i1p1",11,"2000",0.0809173480724471
"bcc","historical","r1i1p1",11,"2010",0.0725749333917016
"bcc","historical","r1i1p1",12,"1960",0.111948335139069
"bcc","historical","r1i1p1",12,"1970",0.10421233088338
"bcc","historical","r1i1p1",12,"1980",0.104853932461572
"bcc","historical","r1i1p1",12,"1990",0.107146191333919
"bcc","historical","r1i1p1",12,"2000",0.109637053576095
"bcc","historical","r1i1p1",12,"2010",0.102503639149724
"bcc","rcp45","r1i1p1",1,"2010",0.124284894207729
"bcc","rcp45","r1i1p1",1,"2020",0.13793652526262
"bcc","rcp45","r1i1p1",1,"2030",0.127234919932591
"bcc","rcp45","r1i1p1",1,"2040",0.1268706532884
"bcc","rcp45","r1i1p1",1,"2050",0.131853173104965
"bcc","rcp45","r1i1p1",1,"2060",0.128407781979096
"bcc","rcp45","r1i1p1",1,"2070",0.131816940150889
"bcc","rcp45","r1i1p1",1,"2080",0.108986794727847
"bcc","rcp45","r1i1p1",1,"2090",0.130825162749283
"bcc","rcp45","r1i1p1",1,"2100",0.112286835731705
"bcc","rcp45","r1i1p1",2,"2010",0.113770645163579
"bcc","rcp45","r1i1p1",2,"2020",0.139647262467574
"bcc","rcp45","r1i1p1",2,"2030",0.135082152718061
"bcc","rcp45","r1i1p1",2,"2040",0.119907277927888
"bcc","rcp45","r1i1p1",2,"2050",0.13621755079608
"bcc","rcp45","r1i1p1",2,"2060",0.125944432747327
"bcc","rcp45","r1i1p1",2,"2070",0.128032997399644
"bcc","rcp45","r1i1p1",2,"2080",0.16260337170187
"bcc","rcp45","r1i1p1",2,"2090",0.120784985417176
"bcc","rcp45","r1i1p1",2,"2100",0.150215513038075
"bcc","rcp45","r1i1p1",3,"2010",0.158180908225537
"bcc","rcp45","r1i1p1",3,"2020",0.159501193078358
"bcc","rcp45","r1i1p1",3,"2030",0.172290944613297
"bcc","rcp45","r1i1p1",3,"2040",0.16916528552619
"bcc","rcp45","r1i1p1",3,"2050",0.152877879836964
"bcc","rcp45","r1i1p1",3,"2060",0.161750662598649
"bcc","rcp45","r1i1p1",3,"2070",0.146504328766187
"bcc","rcp45","r1i1p1",3,"2080",0.178611741733235
"bcc","rcp45","r1i1p1",3,"2090",0.177217517705541
"bcc","rcp45","r1i1p1",3,"2100",0.178494916534663
"bcc","rcp45","r1i1p1",4,"2010",0.139080360490164
"bcc","rcp45","r1i1p1",4,"2020",0.155048616742597
"bcc","rcp45","r1i1p1",4,"2030",0.147026117460923
"bcc","rcp45","r1i1p1",4,"2040",0.142815302792177
"bcc","rcp45","r1i1p1",4,"2050",0.130370948578849
"bcc","rcp45","r1i1p1",4,"2060",0.140606084709917
"bcc","rcp45","r1i1p1",4,"2070",0.134178210137886
"bcc","rcp45","r1i1p1",4,"2080",0.13208482029542
"bcc","rcp45","r1i1p1",4,"2090",0.135587168620848
"bcc","rcp45","r1i1p1",4,"2100",0.144439310502493
